timestamp,reviews,rating,isEdited,title,userName,developerResponse
2022-09-03,"I have been waiting for a transfer to binance for 5 days, nothing has come, I write to support no one answers anything",1,False,Swift transaction,Alexetes,"{'id': 33731652, 'body': 'Hi! Thank you for letting us know, please know your feedback is valuable to us. We\'d love to have a look together with you and see how we can help. Kindly connect with us via binance.com/en/chat  select the closest topic to your query, after the auto-message select ""Unsolved"" and leave a message. We\'re waiting for you! - RA', 'modified': '2022-12-15T00:31:30Z'}"
2022-10-20,"For two days already Binance app fails to accrue interest on my BUSD holdings in Estn. No easy way to contact support. No support email, no support phon. Poor service!",1,False,No interest on my BUSD deposit for 2 days,VadMK,"{'id': 32714572, 'body': 'Hi, we would like to take look at your matter and resolve it as quickly as possible. Could you be so kind to reach our chat support from here:\xa0http://binance.com/en/chat\xa0One of our dedicated agents will be waiting for you. |\xa0TS', 'modified': '2022-10-21T16:01:06Z'}"
2020-11-03,"very bad support service, it is impossible to wait for an answer",3,False,Support,Valerin4455,
2022-11-12,App requested my password and when I click download - I have only white screen with nothing,1,False,Can’t download app,CrapiPapi,"{'id': 33152196, 'body': ""Let's try to check this together. Could you, please try to change your Internet connection from Wi-Fi to Mobile Internet or vice versa after that uninstall the app and reinstall it again. If these steps do not fix problems with the app, then please open a chat with our support team here - binance.com/en/chat"", 'modified': '2022-11-14T14:21:31Z'}"
2022-03-30,So 3,3,False,"Problem with werification,I used passport but video verification don’t work",vilgardio,"{'id': 35523308, 'body': 'Hey there! Do you still require assistance with this? If you do, please refer to our verification guide here: https://www.binance.com/en/support/faq/360027287111. Our live chat is also available 24/7 and you can connect with us here: binance.com/en/chat. If your issue has been resolved we would appreciate a higher rating which would be so encouraging and highly motivating for us. Thank you! -AT', 'modified': '2023-03-22T10:47:34Z'}"
2021-07-11,The problem of increasing your wallet due to face authentication,3,False,Can't pass face authentication,mister.ua,
2021-04-09,"The support is so awful, money from the card are go but coins didn’t come to the account, I have been written to support, but they don’t answer, horrible",1,False,Support,Haponenko Dmytro,
2022-08-18,I love this app but please add the iPad version,5,False,Add iPad version,Alexander Lysyuk,
2023-10-07,"They block the money, and then they say they need a month to check everything...",1,False,Worst exchange in the world,qwssnadn,"{'id': 39387968, 'body': 'Hello there. Please, share with us the Case ID, sow e could check the issue deeper from our side. You can edit your review and add the Case number. VG ', 'modified': '2023-10-08T16:08:49Z'}"
2022-12-04,Please add fiat recharge using apple pay,5,False,Fiat,Deninq,"{'id': 33628189, 'body': 'Hi, we do value your feedback and want to hear more about yours. Please reach out to our feedback team and share your matter with them: https://www.binance.com/en/my/user-support/feedback/entry They would be more than happy to review it. On the other hand, it would be very encouraging for us if you rate us with 5 stars. | TS', 'modified': '2022-12-09T09:34:33Z'}"
2022-04-28,Your system with verification of documents is so bad that I can't verify my ID and selfie almost a year! I tries to verify it 5 and more times with the same ID!,1,False,Bad verification,shquiel,"{'id': 29486675, 'body': ""Hi, sorry to hear about your bad experience, please accept our apologies. We'd love to take a look at your case to see how we can help. Please connect with our support team via live chat www.binance.com/en/chat  if you have already done please edit your review and share the case ID. Thanks"", 'modified': '2022-04-30T14:59:13Z'}"
2021-11-16,"not user friendly, not possible to check your profits and entry price.",1,False,Disappointed,35drip,
2021-10-22,"I’m sure they bought good reviews. They are stealing money. They deactivate accounts with money , then you can’t fix it",1,False,Worse app,royalvlad,
2021-04-03,I made payment but the app gave message ‘exchange rate expired’. My credit card was charged though. No reaction from support.,1,False,Binance account empty but credit card was still charged,dnigor,
2023-02-19,Please adapt your application for the iPad display,4,False,iPad Mini 6,Zhuravlyovv,"{'id': 34980552, 'body': ""Hi there! Thank you for reaching out to us. You can use our website https://www.binance.com/en on iPad since it can be adopted to iPad's layout. Please give it a try! AL\n"", 'modified': '2023-02-21T01:34:44Z'}"
2023-03-19,Friends you are 😎 cool,5,False,You are a best 😎,варус 3,
2022-06-24,"Really annoying authorisation system. Every time I have to enter login and pass. No usual password, only long name pass. No Face ID. Really obsolete",1,False,Authorisation,Denis_from_Odessa,"{'id': 35206138, 'body': ""Hey there! The app has gone through several updates, does it work for you now? You can update the app to the latest version and try again. The updated version should allow you to stay login for a certain time, or it would prompt face ID login authentication while you're back in the app after a long inactive period. If you still need assistance, please connect with our support team via live chat www.binance.com/en/chat. If you have already done so, would you kindly edit your review? Thanks -AT"", 'modified': '2023-03-05T07:30:59Z'}"
2022-06-04,Useless and crude service. I even was not allowed to manage a payment and support team didn’t help me.,1,False,Binance card,richQwe,"{'id': 35421919, 'body': 'Hi there, we had noticed your review. Kindly refer to the binance card payment guide here: https://www.binance.com/en/support/faq/1ae76e9a7d324e4f93f3dede491c0102. If you need additional assistance, please contact our live chat support via: https://www.binance.com/en/chat. To speak with an agent:\n- Choose the closest topic\n- Select: “Unsolved” \n- Select “not relevant” at the bottom of prompted chat\n- Select “yes, transfer to customer service”. Thanks -AT', 'modified': '2023-03-16T12:20:48Z'}"
