timestamp,reviews,score
2023-08-31 02:32:38,bad app,4
2020-06-15 23:21:42,3 out of 5 i guess,4
2021-11-25 20:08:19,trash app,4
2018-06-04 03:37:43,amazing app i recommend,4
2021-09-13 00:53:54,wow so good,2
2023-08-11 06:30:04,wow so good,1
2019-04-27 02:44:01,good,2
2018-10-20 02:51:32,"terrible , so slowcant believe how bad it is",5
2022-09-30 22:09:49,2 out of 5dont even install,4
2019-12-17 21:07:43,neutral,3
2018-12-13 22:55:31,3 out of 5 i guess,2
2017-05-22 12:13:37,recommend having good phone otherwise will be harddoes the job,3
2020-03-31 23:39:07,uauh terrible,5
2023-05-08 12:36:15,soooo good,3
2019-02-15 13:59:29,very good,3
2020-05-28 15:34:04,good,4
2022-09-26 01:04:00,3 out of 5 i guess,4
2018-04-29 14:14:22,"i dont hate it, but i dont love it either..",5
2022-04-29 05:46:16,2 out of 5dont even install,5
2018-06-12 01:42:59,GREAT APP,1
2018-09-08 16:47:48,recommend having good phone otherwise will be harddoes the job,5
2020-05-04 03:12:55,excellent,2
2020-04-24 01:09:49,hard to tell sometimes good sometimes badnot good not bad.. does the job,3
2023-10-11 13:33:45,recommend having good phone otherwise will be harddoes the job,1
2021-04-28 00:25:17,"terrible UI, deleted",2
2018-11-15 06:47:53,soooo good,3
2023-02-25 17:04:00,bad,1
2021-11-16 20:29:06,perfect to buy and sell easily,5
2019-01-11 01:02:43,good,4
2023-06-22 10:01:08,3 out of 5 i guess,1
2018-12-06 08:31:06,soooo good,4
2023-05-28 17:40:43,neutral,1
2021-04-26 21:20:01,bad app,5
2021-11-09 03:07:38,hard to tell sometimes good sometimes badnot good not bad.. does the job,3
2020-08-21 12:56:08,hard to tell sometimes good sometimes badnot good not bad.. does the job,2
2017-02-20 14:47:53,excellent,1
2019-05-03 05:58:25,wish it had a easier way to load with money,5
2022-05-07 23:23:06,soooo good,2
2022-04-11 11:35:36,perfect to buy and sell easily,3
2018-03-05 00:49:53,GREAT APP,2
2017-06-13 00:22:19,amazing app i recommend,2
2020-04-21 07:28:43,good,4
2020-08-10 10:42:20,wish it had a easier way to load with money,2
2018-11-10 13:54:46,"terrible UI, deleted",2
2018-07-21 20:59:50,3 out of 5 i guess,4
2017-02-08 01:24:03,excellent,5
2023-12-29 14:18:56,bad app,4
2020-11-07 11:32:29,wish it had a easier way to load with money,5
2022-08-28 07:33:54,recommend having good phone otherwise will be harddoes the job,5
2022-08-28 03:31:47,"terrible UI, deleted",5
2022-08-07 00:07:56,perfection,1
2022-04-29 14:45:54,very bad,3
2023-11-25 16:17:41,mediocre,3
2021-12-27 11:39:59,very bad,1
2020-10-07 20:06:56,bad app,4
2018-04-13 18:58:23,bad,1
2022-06-02 04:50:41,omg fantastic,2
2018-01-06 09:12:29,bad app,4
2022-06-15 13:27:06,"terrible , so slowcant believe how bad it is",4
2021-07-29 19:21:47,bad,3
2021-05-06 20:27:22,perfect to buy and sell easily,3
2020-01-02 13:46:33,mediocre,2
2018-08-23 12:53:48,uauh terrible,1
2017-07-10 03:41:52,excellent,4
2021-06-30 06:18:01,GREAT APP,4
2018-02-13 01:44:52,very good,5
2019-12-25 05:38:44,uauh terrible,1
2021-01-22 18:57:12,perfect and easy to use,4
2021-03-10 15:19:15,trash app,1
2021-04-19 11:19:54,perfect to buy and sell easily,1
2018-02-23 04:51:40,neutral,2
2022-07-19 09:22:06,recommend having good phone otherwise will be harddoes the job,5
2023-03-22 07:16:18,"terrible , so slowcant believe how bad it is",4
2020-02-25 09:18:49,uauh terrible,3
2021-12-23 17:04:21,hard to tell sometimes good sometimes badnot good not bad.. does the job,4
2023-10-18 11:07:12,very bad,1
2019-11-01 20:25:18,good,4
2017-03-17 13:06:39,3 out of 5 i guess,1
2018-09-27 20:41:33,"i dont hate it, but i dont love it either..",5
2020-08-21 10:37:34,bad app,4
2022-02-27 11:03:39,trash app,2
2017-01-11 09:02:05,very good,4
2022-06-05 02:56:52,perfection,5
2019-05-15 20:42:20,perfect to buy and sell easily,3
2022-04-13 03:40:49,mediocre,2
2020-11-26 11:03:34,good,2
2020-05-30 05:36:07,very good,3
2020-12-12 15:30:17,good,1
2019-01-29 23:23:19,hard to tell sometimes good sometimes badnot good not bad.. does the job,1
2019-10-05 02:04:32,GREAT APP,1
2023-10-22 22:05:54,3 out of 5 i guess,3
2022-01-15 18:58:10,2 out of 5dont even install,5
2023-01-07 16:29:48,wish it had a easier way to load with money,3
2020-03-06 07:07:59,"i dont hate it, but i dont love it either..",3
2022-12-11 20:29:48,"i dont hate it, but i dont love it either..",3
2021-09-05 16:01:18,recommend having good phone otherwise will be harddoes the job,1
2017-02-11 23:05:02,trash app,2
2021-06-16 22:51:26,"i dont hate it, but i dont love it either..",3
2021-03-14 14:56:07,wow so good,4
2017-09-19 22:04:18,wow so good,2
2017-07-19 22:18:05,neutral,5
2020-08-06 22:03:42,recommend having good phone otherwise will be harddoes the job,3
2023-01-17 11:41:42,excellent,4
2017-12-25 00:41:33,uauh terrible,3
2021-10-25 01:31:56,3 out of 5 i guess,3
2019-05-20 10:03:58,good,5
2019-10-24 19:57:23,wow so good,2
2019-12-26 00:31:39,wow so good,3
2018-11-18 16:40:53,uauh terrible,3
2019-01-20 15:15:21,soooo good,2
2023-01-03 11:54:06,3 out of 5 i guess,2
2019-10-02 08:24:23,wish it had a easier way to load with money,3
2021-07-04 07:28:00,trash app,3
2017-01-13 15:22:39,excellent,1
2023-06-14 08:36:37,neutral,3
2023-02-12 20:46:32,perfection,4
2023-04-07 15:30:30,excellent,3
2023-05-18 20:15:58,GREAT APP,3
2017-01-07 21:33:47,very bad,2
2021-06-28 23:21:39,omg fantastic,4
2020-10-25 23:09:25,good,2
2019-10-02 18:41:51,mediocre,5
2019-03-07 20:36:21,omg fantastic,5
2018-04-25 06:17:19,"cant be that bad, but its not perfectnever again using",5
2020-12-08 13:31:05,"terrible UI, deleted",4
2020-02-27 17:55:08,recommend having good phone otherwise will be harddoes the job,4
2017-06-14 21:43:54,hard to tell sometimes good sometimes badnot good not bad.. does the job,3
2017-11-13 00:00:00,good,4
2019-07-12 13:21:18,2 out of 5dont even install,2
2021-01-09 04:40:30,soooo good,1
2018-11-08 16:52:02,very bad,1
2019-10-18 21:46:04,recommend having good phone otherwise will be harddoes the job,5
2017-12-01 23:37:46,hard to tell sometimes good sometimes badnot good not bad.. does the job,4
2021-02-24 12:23:13,neutral,2
2017-07-03 18:32:44,very bad,2
2018-02-06 05:00:47,excellent,3
2021-11-07 12:46:31,uauh terrible,3
2018-11-16 04:23:37,"cant be that bad, but its not perfectnever again using",3
2019-06-04 15:18:04,wow so good,3
2019-09-03 12:28:18,"terrible , so slowcant believe how bad it is",3
2022-05-18 10:49:25,neutral,5
2017-11-17 17:01:03,wow so good,2
2018-02-09 09:31:05,perfection,2
2022-08-04 02:04:33,neutral,4
2020-12-03 03:09:41,"terrible , so slowcant believe how bad it is",1
2017-03-29 00:08:48,hard to tell sometimes good sometimes badnot good not bad.. does the job,5
2022-02-23 18:02:16,"i dont hate it, but i dont love it either..",3
2018-09-21 08:12:45,very good,5
2023-09-12 22:46:30,bad,1
2019-02-20 22:11:54,perfect to buy and sell easily,3
2022-10-14 17:03:19,neutral,1
2021-04-04 23:56:13,perfect and easy to use,1
2017-05-15 03:02:05,soooo good,5
2020-02-18 18:23:35,wish it had a easier way to load with money,4
2022-12-10 00:05:01,good,5
2022-01-06 01:09:35,soooo good,5
2019-08-19 21:38:53,uauh terrible,2
2017-12-01 05:58:54,perfect to buy and sell easily,1
2019-02-06 22:41:06,hard to tell sometimes good sometimes badnot good not bad.. does the job,3
2018-08-07 22:13:06,3 out of 5 i guess,1
2022-09-23 17:45:07,"cant be that bad, but its not perfectnever again using",4
2021-12-30 00:05:50,2 out of 5dont even install,4
2022-06-18 20:14:10,perfection,5
2018-04-16 19:27:34,"terrible UI, deleted",4
2023-12-30 10:53:54,3 out of 5 i guess,1
2022-08-12 20:43:44,soooo good,3
2021-02-02 20:16:37,bad,3
2022-02-09 12:57:14,excellent,5
2023-07-07 17:40:24,very bad,1
2023-07-28 09:05:58,amazing app i recommend,1
2017-07-20 09:12:29,neutral,1
2019-06-18 01:31:50,wow so good,3
2017-04-16 19:45:25,"terrible , so slowcant believe how bad it is",1
2021-11-10 06:46:12,neutral,5
2021-06-29 00:26:54,"terrible UI, deleted",4
2019-07-17 14:40:03,recommend having good phone otherwise will be harddoes the job,2
2018-09-03 10:58:24,"terrible UI, deleted",2
2022-01-07 10:58:10,amazing app i recommend,3
2019-09-25 13:31:31,good,4
2022-08-06 14:49:30,wish it had a easier way to load with money,2
2020-03-30 13:31:37,"terrible , so slowcant believe how bad it is",5
2017-08-13 14:03:39,very good,3
2020-07-02 11:45:35,wish it had a easier way to load with money,5
2022-12-21 16:08:15,"terrible UI, deleted",1
2021-06-15 23:21:55,good,4
2019-04-20 18:28:09,3 out of 5 i guess,3
2022-08-26 08:08:59,recommend having good phone otherwise will be harddoes the job,4
2020-08-08 17:33:49,good,5
2022-08-15 02:18:47,excellent,4
2020-07-25 20:44:52,bad,4
2021-06-27 09:06:26,recommend having good phone otherwise will be harddoes the job,4
2019-04-27 23:20:15,"i dont hate it, but i dont love it either..",4
2021-11-11 10:11:29,very good,5
2019-12-25 19:38:00,3 out of 5 i guess,2
2018-06-06 09:55:53,"terrible , so slowcant believe how bad it is",2
2018-09-21 07:38:01,GREAT APP,4
2017-07-09 10:51:10,amazing app i recommend,1
2020-05-24 22:49:09,good,2
2022-06-24 15:12:05,good,5
2017-08-31 13:13:50,neutral,2
2023-08-22 12:24:38,"terrible UI, deleted",2
2021-06-25 00:21:21,perfect and easy to use,3
2022-05-26 05:42:12,bad,1
2023-06-16 22:55:23,very bad,1
2017-01-30 16:16:34,uauh terrible,5
2023-07-09 16:10:14,soooo good,4
2017-06-23 09:20:29,very bad,5
2017-11-14 02:28:41,wish it had a easier way to load with money,3
2022-08-15 00:39:15,neutral,1
2022-02-16 02:52:06,bad,5
2020-02-18 07:45:17,neutral,5
2022-09-14 15:46:23,wow so good,3
2022-02-28 07:59:09,perfect to buy and sell easily,3
2020-11-03 14:45:07,bad,4
2018-07-23 07:30:17,GREAT APP,1
2020-01-20 06:45:08,soooo good,5
2021-10-27 02:47:45,uauh terrible,4
2021-08-10 13:11:24,very bad,2
2018-06-11 09:32:35,hard to tell sometimes good sometimes badnot good not bad.. does the job,5
2020-08-26 12:57:49,perfect to buy and sell easily,3
2019-10-20 18:27:20,bad,3
2018-04-27 06:57:32,perfection,1
2021-05-19 10:30:47,mediocre,3
2018-11-28 12:31:49,"terrible UI, deleted",3
2018-11-20 21:40:59,perfect to buy and sell easily,3
2023-05-20 01:27:21,recommend having good phone otherwise will be harddoes the job,3
2018-03-02 05:33:32,perfection,4
2020-03-02 17:03:07,neutral,3
2020-02-07 14:35:58,very good,2
2023-11-12 19:45:03,"terrible UI, deleted",1
2017-11-02 01:58:45,very good,1
2023-07-29 17:22:34,very bad,1
2020-06-13 08:50:27,"i dont hate it, but i dont love it either..",3
2022-07-19 09:26:15,mediocre,3
2018-06-01 21:16:54,"cant be that bad, but its not perfectnever again using",4
2021-06-30 23:20:22,perfection,4
2020-05-19 15:00:06,wish it had a easier way to load with money,3
2019-05-22 10:58:39,mediocre,4
2023-02-25 10:14:07,very good,1
2019-07-04 14:14:31,2 out of 5dont even install,5
2020-04-10 02:03:57,very good,4
2021-12-04 01:04:20,bad,4
2021-12-20 21:59:20,bad app,3
2017-03-03 13:09:16,"terrible , so slowcant believe how bad it is",5
2019-05-12 18:33:37,bad,5
2023-04-07 15:45:59,very good,4
2018-08-06 05:12:12,"i dont hate it, but i dont love it either..",2
2023-03-23 07:43:18,perfect to buy and sell easily,2
2017-10-28 23:57:31,perfection,1
2023-04-21 19:05:16,"i dont hate it, but i dont love it either..",4
2018-02-20 02:03:15,trash app,4
2017-07-26 16:38:20,2 out of 5dont even install,2
2019-07-26 05:04:55,"i dont hate it, but i dont love it either..",4
2023-02-27 09:31:40,amazing app i recommend,5
2022-05-21 12:06:11,3 out of 5 i guess,3
2023-09-13 15:33:00,2 out of 5dont even install,4
2017-08-29 03:54:03,"terrible UI, deleted",2
2019-11-08 18:38:11,wow so good,3
2017-10-20 03:01:10,hard to tell sometimes good sometimes badnot good not bad.. does the job,5
2018-12-06 16:27:49,soooo good,2
2023-11-21 08:47:48,bad,3
2019-04-05 05:01:46,perfect and easy to use,3
2020-01-12 18:42:38,"terrible UI, deleted",2
2022-09-17 15:05:47,"i dont hate it, but i dont love it either..",1
2018-04-21 12:52:54,neutral,2
2023-08-26 08:05:30,3 out of 5 i guess,2
2020-11-02 02:28:25,perfect to buy and sell easily,4
2021-03-04 03:16:38,hard to tell sometimes good sometimes badnot good not bad.. does the job,1
2019-11-19 01:54:04,bad app,4
2022-10-11 23:22:49,perfection,3
2022-03-26 04:03:00,trash app,1
2021-12-28 18:44:07,good,4
2022-08-09 22:24:02,very bad,5
2023-02-22 21:35:34,hard to tell sometimes good sometimes badnot good not bad.. does the job,4
2021-05-25 09:08:56,bad,2
2017-07-01 11:16:25,"i dont hate it, but i dont love it either..",3
2021-01-09 07:15:53,perfect to buy and sell easily,4
2020-03-08 21:07:54,very bad,5
2018-07-10 07:54:40,2 out of 5dont even install,4
2020-05-11 02:06:59,amazing app i recommend,1
2018-08-16 16:05:13,soooo good,4
2018-08-28 20:26:05,"cant be that bad, but its not perfectnever again using",2
2018-10-19 20:45:44,wish it had a easier way to load with money,2
2021-08-28 03:41:01,hard to tell sometimes good sometimes badnot good not bad.. does the job,3
2022-05-31 16:03:00,perfect to buy and sell easily,4
2022-04-22 00:20:14,good,3
2020-05-21 04:52:55,neutral,5
2022-01-16 13:36:54,perfect and easy to use,2
2023-02-04 18:27:59,wish it had a easier way to load with money,3
2018-10-06 12:05:42,"terrible , so slowcant believe how bad it is",1
2019-02-02 09:27:23,trash app,4
2022-01-26 05:03:53,good,5
2022-03-15 11:43:10,perfect and easy to use,5
2019-10-08 13:07:08,GREAT APP,5
2022-01-08 09:07:18,2 out of 5dont even install,3
2022-08-31 05:45:33,mediocre,3
2017-12-16 19:59:14,good,2
2019-05-22 11:08:20,wow so good,4
2021-02-10 20:32:07,"terrible , so slowcant believe how bad it is",5
2020-01-11 11:04:09,bad app,5
2021-08-24 09:49:36,bad,3
2023-10-10 17:46:58,uauh terrible,4
2023-11-07 04:41:10,wish it had a easier way to load with money,2
2018-11-27 15:19:55,wow so good,1
2017-06-15 19:27:33,trash app,2
2021-12-20 09:20:44,recommend having good phone otherwise will be harddoes the job,2
2019-01-10 22:19:16,perfect and easy to use,1
2018-05-16 07:41:31,bad,4
2018-06-06 22:26:36,soooo good,2
2020-05-15 12:48:02,wow so good,5
2022-01-20 04:34:53,uauh terrible,3
2022-06-04 01:22:20,perfection,2
2021-04-30 19:59:09,amazing app i recommend,4
2023-08-27 04:43:45,recommend having good phone otherwise will be harddoes the job,4
2019-10-24 10:11:06,bad app,1
2022-11-26 02:16:30,neutral,4
2017-06-11 11:06:42,recommend having good phone otherwise will be harddoes the job,5
2020-10-30 04:23:28,uauh terrible,4
2018-12-09 07:07:53,wow so good,2
2022-01-11 01:45:16,2 out of 5dont even install,2
2017-01-25 05:59:40,"terrible , so slowcant believe how bad it is",3
2022-06-09 12:39:08,perfection,4
2018-12-11 11:40:02,neutral,1
2019-07-01 20:48:24,2 out of 5dont even install,3
2021-03-09 02:38:26,wish it had a easier way to load with money,4
2023-01-26 08:28:08,soooo good,3
2020-11-18 12:42:59,very good,2
2019-11-11 13:05:32,2 out of 5dont even install,5
2019-09-14 15:39:04,soooo good,5
2021-01-26 21:30:41,bad,5
2020-08-30 11:56:08,"i dont hate it, but i dont love it either..",1
2023-10-10 02:45:54,hard to tell sometimes good sometimes badnot good not bad.. does the job,4
2023-06-02 21:46:54,bad app,4
2021-05-12 16:38:08,trash app,3
2017-01-12 12:42:08,"cant be that bad, but its not perfectnever again using",1
2021-12-22 04:18:30,bad,2
2021-03-29 09:33:29,very bad,1
2022-07-24 16:02:44,soooo good,4
2021-01-23 01:19:44,trash app,3
2023-07-16 19:27:41,excellent,2
2021-09-06 19:41:16,"cant be that bad, but its not perfectnever again using",3
2020-11-14 04:21:56,hard to tell sometimes good sometimes badnot good not bad.. does the job,3
2018-07-06 18:32:26,GREAT APP,5
2023-12-29 13:40:50,3 out of 5 i guess,1
2022-10-28 04:56:23,excellent,5
2021-05-03 23:22:39,soooo good,5
2022-04-26 02:45:20,soooo good,3
2021-02-28 02:04:14,perfect to buy and sell easily,3
2023-12-01 00:04:06,trash app,2
2019-07-11 15:14:12,good,5
2023-01-10 17:08:25,neutral,5
2017-05-09 16:27:17,omg fantastic,2
2023-09-02 14:47:58,"terrible , so slowcant believe how bad it is",4
2022-07-10 14:02:42,trash app,4
2021-01-17 12:05:09,soooo good,4
2023-06-25 16:27:55,"terrible , so slowcant believe how bad it is",2
2017-10-03 10:34:30,neutral,4
2017-02-27 11:45:37,bad,1
2022-08-04 12:26:45,perfect to buy and sell easily,1
2020-10-02 07:43:55,perfect to buy and sell easily,1
2021-08-24 21:10:55,uauh terrible,2
2018-05-14 02:22:20,wish it had a easier way to load with money,2
2021-01-20 07:14:39,perfect and easy to use,1
2017-04-09 21:06:30,omg fantastic,3
2021-01-08 19:28:14,very bad,3
2021-12-18 01:32:23,uauh terrible,5
2017-01-09 04:08:02,excellent,3
2018-11-28 07:41:43,amazing app i recommend,5
2018-01-16 20:21:01,very good,1
2023-02-26 08:26:40,wow so good,3
2020-01-01 12:59:19,omg fantastic,1
2017-10-07 15:10:51,trash app,1
2017-09-26 04:28:06,GREAT APP,1
2017-11-07 13:39:06,trash app,1
2019-07-11 10:25:02,soooo good,2
2023-04-25 08:28:53,trash app,2
2023-04-02 07:14:48,uauh terrible,5
2017-04-21 04:38:35,soooo good,3
2020-07-02 21:46:07,very good,2
2021-08-20 04:45:54,amazing app i recommend,5
2018-02-20 11:10:35,"terrible , so slowcant believe how bad it is",2
2021-03-02 02:47:08,mediocre,2
2021-02-05 23:04:59,neutral,3
2021-11-09 20:17:54,3 out of 5 i guess,2
2023-05-29 09:49:22,"i dont hate it, but i dont love it either..",1
2019-02-21 21:28:29,2 out of 5dont even install,5
2023-06-06 13:36:43,soooo good,2
2017-05-02 18:55:10,recommend having good phone otherwise will be harddoes the job,4
2019-09-04 01:28:35,"terrible UI, deleted",3
2020-01-10 23:10:16,perfection,4
2022-12-29 03:34:37,excellent,1
2018-05-05 04:45:24,very good,4
2019-11-13 08:11:45,neutral,4
2023-01-02 23:02:31,3 out of 5 i guess,4
2021-01-28 08:14:13,bad app,1
2019-04-02 01:01:55,omg fantastic,5
2017-07-02 09:49:38,3 out of 5 i guess,2
2017-02-16 19:32:56,perfect and easy to use,4
2020-11-16 01:44:07,mediocre,3
2022-06-13 04:46:42,excellent,3
2019-09-16 18:39:13,wish it had a easier way to load with money,3
2019-10-21 23:09:42,"cant be that bad, but its not perfectnever again using",4
2018-08-10 09:10:33,amazing app i recommend,3
2018-01-25 21:42:50,neutral,4
2022-07-13 14:43:51,wow so good,5
2018-01-27 10:56:11,excellent,3
2022-01-17 20:31:25,perfect and easy to use,4
2021-11-01 06:53:11,amazing app i recommend,4
2019-02-16 16:06:50,very good,2
2021-09-04 11:17:06,"i dont hate it, but i dont love it either..",2
2018-01-25 11:30:31,perfect and easy to use,1
2018-01-07 20:51:34,amazing app i recommend,5
2017-10-24 18:12:01,omg fantastic,1
2023-12-09 08:53:39,omg fantastic,5
2023-05-28 05:34:14,3 out of 5 i guess,5
2017-02-28 17:44:25,wish it had a easier way to load with money,3
2017-06-27 13:31:55,soooo good,2
2023-10-12 03:19:49,"i dont hate it, but i dont love it either..",4
2021-01-18 16:52:09,soooo good,5
2023-10-23 11:43:46,wow so good,2
2022-03-17 16:28:41,3 out of 5 i guess,3
2020-02-21 16:11:28,3 out of 5 i guess,5
2017-11-14 00:02:21,perfect and easy to use,5
2022-06-20 07:34:25,"cant be that bad, but its not perfectnever again using",3
2019-08-10 02:47:21,2 out of 5dont even install,3
2022-11-09 15:53:08,"terrible , so slowcant believe how bad it is",1
2017-06-24 11:19:31,omg fantastic,2
2019-02-12 09:26:30,mediocre,4
2018-01-17 08:49:21,neutral,3
2020-03-16 21:46:24,neutral,5
2023-07-06 20:57:14,GREAT APP,1
2018-10-29 00:39:17,3 out of 5 i guess,4
2017-07-31 09:03:59,recommend having good phone otherwise will be harddoes the job,1
2023-04-22 11:19:41,soooo good,4
2020-07-02 08:23:46,very bad,1
2017-03-23 16:43:35,good,1
2022-10-12 02:13:45,"terrible UI, deleted",3
2020-12-23 22:45:08,perfect to buy and sell easily,4
2022-01-08 16:57:53,mediocre,4
2022-07-11 16:33:59,3 out of 5 i guess,3
2018-01-28 06:59:59,omg fantastic,1
2021-06-25 00:11:18,uauh terrible,5
2019-05-10 22:57:26,GREAT APP,5
2020-05-03 00:51:26,wish it had a easier way to load with money,4
2018-12-17 07:50:35,"cant be that bad, but its not perfectnever again using",3
2018-12-19 21:21:24,"cant be that bad, but its not perfectnever again using",1
2017-07-27 22:32:44,uauh terrible,3
2019-07-06 23:58:02,bad,4
2017-04-14 21:01:47,uauh terrible,4
2019-04-20 02:30:34,perfection,4
2019-09-27 11:36:02,amazing app i recommend,4
2019-01-15 08:22:54,perfection,5
2023-07-03 14:15:23,recommend having good phone otherwise will be harddoes the job,2
2019-04-30 04:24:43,"terrible UI, deleted",2
2021-06-01 07:04:55,wow so good,2
2020-08-31 04:50:49,amazing app i recommend,4
2017-10-29 19:52:12,excellent,2
2023-11-23 21:31:06,"cant be that bad, but its not perfectnever again using",3
2018-09-21 19:56:28,"terrible UI, deleted",4
2021-04-22 16:28:23,omg fantastic,3
2021-03-05 23:30:17,very good,1
2019-06-05 21:16:53,wow so good,5
2018-10-07 06:50:35,perfect to buy and sell easily,3
2023-01-08 12:31:04,"terrible , so slowcant believe how bad it is",2
2023-04-11 00:21:57,perfect to buy and sell easily,4
2020-10-06 12:05:43,3 out of 5 i guess,1
2021-06-09 05:58:42,hard to tell sometimes good sometimes badnot good not bad.. does the job,1
2017-02-07 12:49:36,mediocre,1
2021-08-15 17:29:51,2 out of 5dont even install,2
2021-10-14 07:03:45,recommend having good phone otherwise will be harddoes the job,4
2023-07-09 18:35:51,hard to tell sometimes good sometimes badnot good not bad.. does the job,4
2022-05-29 11:39:33,bad app,1
2021-07-12 10:22:44,perfect to buy and sell easily,4
2020-08-19 13:44:15,excellent,2
2018-03-24 17:54:02,amazing app i recommend,2
2023-04-27 14:23:08,perfect and easy to use,4
2022-11-01 23:06:17,very bad,3
2017-12-24 19:06:42,"i dont hate it, but i dont love it either..",4
2023-05-28 08:06:25,very bad,3
2019-04-22 19:52:52,"terrible , so slowcant believe how bad it is",4
2018-01-17 20:29:48,amazing app i recommend,3
2023-05-04 04:24:11,wow so good,2
2021-03-26 13:58:28,2 out of 5dont even install,5
2022-12-06 04:23:35,good,5
2023-07-18 13:43:38,2 out of 5dont even install,4
2017-03-17 13:13:17,recommend having good phone otherwise will be harddoes the job,4
2021-04-21 09:41:33,recommend having good phone otherwise will be harddoes the job,5
2018-06-27 17:17:24,recommend having good phone otherwise will be harddoes the job,1
2019-05-25 18:16:07,bad app,2
2021-01-16 06:30:56,2 out of 5dont even install,5
2023-07-16 20:29:29,"terrible UI, deleted",5
2020-08-05 12:36:05,bad app,4
2017-12-18 17:59:10,wow so good,5
2023-04-08 21:27:51,perfect to buy and sell easily,2
2017-06-19 06:11:59,2 out of 5dont even install,5
2021-03-13 06:16:28,perfection,5
2023-07-01 03:26:48,"cant be that bad, but its not perfectnever again using",4
2017-02-28 10:42:14,"terrible UI, deleted",4
2019-07-04 22:04:49,omg fantastic,4
2019-12-24 00:45:03,"cant be that bad, but its not perfectnever again using",2
2017-11-13 09:54:39,perfect and easy to use,2
2020-07-17 01:58:25,neutral,5
2021-05-05 20:21:01,perfect to buy and sell easily,5
2019-01-01 10:38:44,mediocre,5
2023-11-09 04:08:17,very good,5
2017-03-20 11:23:11,trash app,5
2018-10-11 19:55:54,amazing app i recommend,2
2018-10-20 17:22:50,excellent,5
2019-06-20 20:45:40,GREAT APP,3
2022-10-09 03:08:40,amazing app i recommend,2
2022-07-06 17:20:37,"cant be that bad, but its not perfectnever again using",5
2017-06-13 14:46:07,trash app,1
2017-10-05 08:14:32,2 out of 5dont even install,5
2020-10-12 23:09:50,excellent,4
2019-05-13 23:38:01,bad,5
2018-03-27 21:52:13,neutral,4
2022-01-01 19:55:51,perfect to buy and sell easily,5
2017-11-14 08:28:01,wish it had a easier way to load with money,3
2023-12-20 12:49:00,mediocre,2
2023-09-17 18:36:17,perfect to buy and sell easily,4
2017-05-04 07:35:18,excellent,5
2017-01-26 20:51:49,"terrible UI, deleted",4
2023-01-26 09:36:44,trash app,3
2022-10-31 15:27:52,excellent,5
2021-05-27 05:59:24,wish it had a easier way to load with money,3
2022-07-05 18:15:00,amazing app i recommend,2
2022-12-08 15:25:46,2 out of 5dont even install,1
2021-09-18 16:13:37,amazing app i recommend,5
2019-03-05 06:13:49,"terrible , so slowcant believe how bad it is",4
2021-12-12 19:26:20,excellent,5
2017-10-03 04:18:56,"cant be that bad, but its not perfectnever again using",1
2023-03-26 18:36:56,hard to tell sometimes good sometimes badnot good not bad.. does the job,5
2021-07-14 00:48:42,perfect to buy and sell easily,2
2021-10-28 07:48:40,perfect and easy to use,1
2022-08-26 04:13:42,2 out of 5dont even install,1
2022-08-17 04:36:56,"terrible UI, deleted",3
2018-01-31 18:53:26,perfect and easy to use,3
2018-07-09 04:05:41,soooo good,3
2022-08-21 13:41:53,wow so good,2
2022-06-28 23:55:59,GREAT APP,2
2017-09-28 15:40:09,very good,1
2023-12-08 13:30:45,amazing app i recommend,4
2017-01-01 18:11:06,amazing app i recommend,4
2022-08-16 02:47:21,perfect to buy and sell easily,4
2021-10-14 11:21:43,bad app,4
2017-02-22 18:00:45,very bad,1
2023-08-09 16:42:41,excellent,4
2018-08-14 19:25:13,wow so good,2
2017-01-15 05:16:16,3 out of 5 i guess,1
2019-06-01 00:37:37,very bad,2
2021-01-09 06:59:24,very good,2
2023-10-22 18:23:28,very bad,4
2018-10-13 23:56:09,wish it had a easier way to load with money,1
2017-10-02 01:10:50,perfect to buy and sell easily,1
2018-09-27 18:33:13,trash app,2
2019-01-24 11:10:56,omg fantastic,3
2023-10-18 15:20:31,perfect to buy and sell easily,1
2023-12-01 15:20:37,recommend having good phone otherwise will be harddoes the job,5
2023-09-16 19:38:47,2 out of 5dont even install,4
2023-08-03 17:08:07,perfect and easy to use,1
2019-01-13 05:12:34,bad app,2
2018-02-06 03:59:38,"cant be that bad, but its not perfectnever again using",4
2023-07-01 21:29:10,perfect to buy and sell easily,2
2022-06-06 12:44:34,uauh terrible,5
2019-04-19 12:11:17,wish it had a easier way to load with money,1
2018-10-15 06:55:50,hard to tell sometimes good sometimes badnot good not bad.. does the job,4
2021-03-23 10:58:42,"i dont hate it, but i dont love it either..",4
2020-10-02 20:15:41,omg fantastic,3
2017-10-17 18:03:58,wow so good,5
2017-03-07 06:47:28,"cant be that bad, but its not perfectnever again using",3
2019-11-13 11:08:21,neutral,1
2019-11-21 17:39:39,GREAT APP,2
2018-07-15 14:37:10,"terrible , so slowcant believe how bad it is",5
2023-01-06 17:51:13,perfection,4
2019-02-03 01:06:44,excellent,3
2018-10-12 10:00:44,soooo good,1
2020-09-19 20:45:30,perfect and easy to use,2
2020-02-18 23:00:23,mediocre,1
2023-10-17 17:21:57,perfect and easy to use,5
2022-10-28 23:56:24,bad,4
2021-04-23 03:03:03,3 out of 5 i guess,2
2020-12-02 13:35:05,neutral,3
