date,developerResponse,review,rating,isEdited,title,userName
2024-01-11 16:06:44,"{'id': 41257073, 'body': ""Hello, the availability of deposit and withdrawal choices depends on specific regions and currencies. Our team is actively developing alternate methods as well. Keep an eye on our announcements for the latest updates! If you need help with any of our services, don't hesitate to connect with our chat support at: https://www.binance.com/en/chat | TS"", 'modified': '2024-01-12T23:03:26Z'}","I am happily using binance from last 6 years 
Buying and selling with uae debit/ credit card is not allowing now a days if that is happening it would be great",4,False,Deposit and withdraw not happening with uae credit / debit cards,rcrao.sbn
2022-04-03 17:44:09,"{'id': 35720769, 'body': 'Hi there, we would like to look into your case and assist you. Due to security and privacy concerns, please open a new live chat with us via: https://www.binance.com/en/chat. Select the closest category to your issue and connect to live chat. Our team will assist you accordingly. Thanks -AT', 'modified': '2023-04-02T12:04:33Z'}","I don’t know why my account is suspended please help me with this 😭💔🙏 , even Customer support is not able to help me 🙏 there are just transferring my chats im waiting from 48hrs",5,False,😭 Withdrawals suspended due to risk management,Angry0721
2022-06-28 16:48:02,,"Plz update with total profit and loss in spot wallet with total returns and return percentage in spot wallet and also plz update in each crypto while clicking it shows total return, return percentage and average buying price like in coindcx app",4,False,Need total total profit loss in spot wallet,infoshac
2021-06-17 13:17:30,,"Binance self run this exchange he put 60 bit coin sale and buy to make all people fool in FUTURE TRADING  , please please don’t waste your hard earn money 90% people loose money in this , very less who earn they also know what you keep in wallet And your positions  , don't know they use your coins and saving .. 

I request india government should be ban crypto currency apps instantly . Because they take innocent people savings .",1,False,I REQUEST GOVERNMENT SHOULD BE BAN THESE APPS,ROHIT EK HINDUSTANI
2021-06-28 11:34:37,,Appreciate if we had a watch interface for apple & other. Never to miss out on trading,5,False,Watch interface is recommended,"Sultan,Junaid"
2021-11-21 13:44:30,,I love Binance for buying/selling crypto. if you haven’t used Binance yet make sure to enter the rewards coupon BVOZOP6T on the sign up screen to get commission kickback rate. The best trading app ever. Very fast and reliable,5,False,Amazing app,Shifter VLO
2021-05-18 19:36:18,"{'id': 42114620, 'body': ""Hi Harshit, we've rolled out many updates and we want your current viewpoint! If Binance and its services are meeting your satisfaction recently, we'd value a 5-star rating. Should you require support with any of our features, our chat support is always at your service 24/7 here: https://www.binance.com/en/chat | TS\n"", 'modified': '2024-02-21T17:52:43Z'}","Hi, i have a different interface of the app while using on my phone whereas my friend got different interface and different feature.
at the same time we have checked, P2P pricing is better with different feature where i cant see them.
my app is also updated, whats the issue?",2,False,App difference,Harshitm26
2022-09-07 20:57:04,"{'id': 33902452, 'body': 'You can reach us anytime you need it, thank you very much for your review and know that it is for our users that we are optimizing our platform more and more! LS 💛 🖤', 'modified': '2022-12-23T15:01:06Z'}",No glitches good staking rates easy to use dont know about the support team haven’t felt the need to contact them yet,5,False,Highly recommended,brijesh020194
2020-09-25 05:25:29,,"Before this latest update there easy to see history 
But after update it was uncomfortable to go to history.
Plz if possible make new update 🙏🏼",5,False,History in TRADE FUTURES WALLET,zulesh
2020-08-25 14:18:44,,Too laggy on iPhone! Almost all iPhones. I use 6s Plus. And drains the battery and phone heats up while in use! I will give 5 stars after the issue resolves,5,False,Laggy!,farazfarahi
2020-06-04 05:58:54,,"Hi Team 
I want to notify you that after I installed the latest update the app is crushing seconds after launching it. I am using it on IPhone XR. Please fix this bug.",5,False,App is crashing,NikfromIndia
2022-02-21 02:50:08,,I am unable to compete my face verification since last 2 days.  Can someone help.  Unable to find help anywhere,5,False,Face verification,ansndg
2023-10-26 02:52:49,"{'id': 39774740, 'body': 'Hello Rahulrana! Thank you for reaching out to us on the App Store. We are here to inform and guide you. You can use this link to learn more information about unlocking an account on Binance and its process along with the steps https://www.binance.com/en/support/faq/how-to-unlock-my-account-360002673851. We also highly recommend you to try running a basic troubleshooting such as deleting and reinstalling the app, clearing your device cache and cookies and changing your network connection. If you encounter any issues or if you have any further questions, please do not hesitate to reach out to our customer support team through live chat http://binance.com/en/chat. Our team will help you. You can also share your case ID (Chat ID) with us so that we can check your case in detail. Thank you. ^AE', 'modified': '2023-10-27T10:04:00Z'}","I’ve been trying to unblock my account but at the document verification step, it’s neither accepting a photo from gallery nor camera despite multiple attempts.
Thus, making me still stuck at the start.",3,False,**bug**,rahulrana023
